-1,"I got this sweater with high hopes to wear it with some leggings for christmas. it looked adorable (and long!) on the model. however  it doesn't even cover my butt  that's how short it is. if you're anything over 5'4""  i'd say it'll be too short for leggings."
0,I loved the material's texture and drape  but it was too sheer for me. i am 100% against having to wear a tank under white tees. (which means i have a lot of trouble finding any white tees  but...)     other than the see-through nature  i loved this shirt!
0,I am curvy and this top  while stylish and i love the pockets  just didn't do it for me. it made my shoulders look wider than they are  which is a big no no. it would probably look better on someone with smaller shoulders or slimmer. the wool was also a tad itchy - not too itchy  just a bit. in general i don't wear wool without cashmere  i also don't wear non-italian wool because it is a bit rough and my skin reacts to it. so i stick to wool cashmere blend or loro piana soft wool. this sweater s
-1,Ordered this top online  as i loved the colors and design  but i should have listened to the other reviewers. i ordered my usual size m  and it was just very unflattering. it was short and wide  not at all like it's pictured on the model. needless to say it was immediately shipped back.
0,"This is a cute dress  but just not a keeper for me. the top portion of the dress is fairly snug. i am normally a small in retailer sizes  but i would have sized up the keep the dress from pulling so much across the bust. otherwise  it was cute and simple  and the tulle was quite soft.  i think that i would have gone with a medium  but i am wearing a small in the photo. for reference  i am 5'5""  ~135 lbs  34c  and 27"" waist."
0,I have been a big fan of this canadian designer so when i saw the sweater on the web  i immediately ordered it. on the website  it looks very modern and edgy chic. i was heartbroken when i saw it in person. when i opened the bag and put on the sweater  i noticed a lot of little black marks on the bathroom floor. it came from the sweater. size small was swimming on me and the holes on the shoulders  which supposed to look modern...well  the thin cheap material the sweater looks like it's ripped.
0,Definitely pj quality. i have a fairly thin frame and this hung on me like a tent. and it's very thin  so it works as a swim cover  but definitely not a dress for anything else.
0,This top fit me great across the bust - true to size there  however  it was very loose other than that (outside of the peplum of course). it did not seem flattering for my body shape/did not give me much shape on top. i was wider than i should be/am. this may work on some body types  but did not work for me. it was a nice feeling  comfortable top however.
-1,"I have these shirts in the blue and green and they were great. i'm 5'4"" c chest and athletic build - the small shirts fit pretty good and i love the fabric so i kept them. i really wanted these dresses to work but the cut was different even between the gray and burgundy. there was tons of room in the chest  but it was tight in the shoulders. i really wanted to love this  but there's just too many cut issues. it is a good length for work though."
-1,Pants are overpriced and very uncomfortable. to my utter dismay i wore them during a business trip for the first time and ended up with bruises caused by the side zipper. i have been a long time retailer shopper and usually my go to store  however ending up with a pair of pants that caused me pain was a very big disappointment 
-1,I am a pretty curvy girl and thought the m/l was gigantic. i returned and was afraid to exchange for the smaller size thinking it would pbly be very large as well. it was not flattering because it was so boxy.
1,"This sweater dress is beautifully unique in that it has lovely sheer sleeves to dress it up  but it's made of a soft sweater material that feels comfortable  warm and wintry at the same time. it does run true to size  i ordered a small (5'5"" and 118 lbs). knitted and knotted has come up with some killer sweater dresses this season!!!"
1,These have a great fit & design. i ordered a size larger after reading that this style runs on the small size. typically i'm a 27 but ordered a 28. the wash has a great vintage feel about it! i also love that these do not lose their shape after wearing all day.
0,This sweater in the neutral beige coloration was exactly what i wanted to rotate through my winter legging/boot rotation with different vests  belts  and scarves...spot on. it is not heavy weight  soft  perfect length for a tunic on a 5'4 frame  34c  125 lb....now the weird part - sleeves were excessively long and seem to have stretched longer after wear??? anyway  hand wash and little to no pilling a plus. i literally roll up the sleeves to wear this tunic and it tends to be bothersome  hence t
1,I love the color of this top. it is a dark olive green and elegant. i mostly wear it under a blazer with my jeans. it fits true to size and the smocking detail is casual and elegant at the same time.
-1,I really wanted to love the shorts.  when i read that the shorts were lined  i expected them to be lined so that my underwear didn't show.  even though the shorts are lined  you can see through the fabric completely.  this was absolutely disappointing since the shorts have a lovely exterior design; pockets; and  comfortable waistline.  i'm returning the shorts as well.
0,I really like the look of these socks  and have become obsessed we over-the-knee socks for winter this year. they are very tick which is nice for keeping warm and for durability for a long lasting product. my only complaint is that they are very difficult to get over the knee. this can be a great thing  because they certainly do stay put-which is a huge problem with over-the-knee socks. however  by the end of the day i was pretty sure i was going to lose a leg from poor circulation.  i am still
1,I love this dress! i was actually able to fit in a l versus my usual xl due to the style of the dress. a bigger chest person (i'm a d) may not find the dress as well fitting as i do. overall great fit can easily dress it warm with a scarf  boots  hat or best. a great dress for fall-spring
0,The fabric is very thin. it isn't see through  just thin. i would have kept this if the full length shell wasn't longer than the dress.
-1,It's like a work of art  but sadly  not flattering on me. i absolutely loved the look  and even considered taking it to a tailor  but the material overall is very stiff. if you're teeny tiny and need something to give you the illusion of hips  you might love it. very sad to return this.
-1,Long-time ag jeans fan. lately though  i'm finding the material is much too stretchy. i wanted a good pair of jeans. if i wanted pajama jeans  i would've ordered them. i found the same thing with the steve capris i ordered (same review there).  so back both pairs went.   it's a shame because the color was as pictured and just what i wanted. if only they had been made out of actual jeans material.
-1,Runs small. arms very short and hits in the wrong place across your chest. would not recommend.
1,The perfect simple black top. great fit - can be dressed up or down. closet staple!
1,I read the other reviews and from the picture it looked as though it may be a little short  so i ordered up to a large. the medium would have fit  but since i'm in my mid-40's i felt more comfortable with large. but if you are trim and young or young at heart your usual medium will be fine. live the material and the navy makes it classy and rich looking. can be dressed up or down. have worn it to a cocktail party fundraiser with blue crop pants and received many compliments. i'm always challenge
1,I agree with other reviewers that this top runs large - i'm glad i ordered a size down. it's a cute twist on a basic tee shirt.
-1,The buttons on the back are very tedious. you will need someone to help you. if you get past that hurdle  then you have the look of a little girl in a smock. way too big. like a nightgown. nice quality  but not practical.
1,Purchased these in both colors today. (great sale price.)  hei hei is my favorite brand of pants  especially their pull on prints.  i am always a medium  these ran slightly large in the waist and stomach. i tried on a few mediums and luckily found the smallest in each.  the beige motif is beautiful and can really be dressed up. the material is soft the color scheme is gorgeous. they have a lovely silky feel to them. i always wear an over top so the little bit largeness won't bother me. being on
1,My preference is clothing made of natural fibers  but i couldn't resist trying this on once i felt it! the cut-out pattern in the fabric  the color   the buttons & the design of the back all add to make a dress i'm going to wear with leather flip-flops during the day or wedges & a denim jacket at night. it's perfect for southern california fall (& likely much of winter this year) weather. i'm a 32d (& won't need/wear a bra) & although i usually wear a 6  i bought a 4. maeve  i like your style!
0,"Such a cute dress but it runs large. i'm 5'4"" 130 lbs and am typically a size 4 can wear a size 2 in certain clothes. i tried on the xs and it was still too big. i would of bought it in an xxs but they are sold out. really a comfy laid back dress that would be comfortable in summer. if they get more xxs i'll buy it."
1,I normally wear a large but this had no give through the bust! beware big chested girls!!!
-1,I really liked this shirt the one time i got to wear it...but when i washed it  according to the directions on the tag  it shrunk! a lot! the sleeves are now too tight  and it is much shorter. thinking about returning it to the store  but in any case  i cannot wear it again.
1,"I ordered this top from store. i'm 5'3"" and 114 lbs  i ordered size 4  fir very nice  just front is little to low for me  but i wear ten top   it will be fine. the style and material are amazing  love it!"
-1,Hahaha..this dress is hilarious! it looks nothing like the image! i am usually a 0/xs  and 4 was the smallest size available  so i ordered it. when i opened it  it felt like 10 lbs of fabric. i thought maybe i ordered a size way too big  until i could barely squeeze into the top of the dress. once i looked in the mirror  i almost fell over laughing. the rest of the dress is huge. i don't believe this dress would be flattering on anyone.
0,Do not under estimate the boxy shape of this it looks kind of like a hospital scrub. i think with this top the styling is key. the sleeves are long and boxy and the neckline is somewhat of an oval so for me this wasn't a top i could just throw on without doing some outfit editing.i styled this with a dark high waisted skinny jean which i tucked the shirt into and some red heels and i was ready to go. anyways the material was great it was a silk type polyester that didn't seem to be static prone
1,"The quality of this vest is outstanding  and the warmth is exceptional. i have worn it as a jacket on milder days  in work as a warmth layer and brought on vacation to act as both plus a bathrobe. it is a very stylist piece that can be worn open or belted. it runs large by style  but i am 5'1""  100 lbs and i can carry it off."
0,This dress caught my eye online and i had to have it. when it arrived it was still just as pretty as i remembered. beautiful  vibrant colors and a unique oversized floral on a flirty  swishy fabric. unfortunately the cut was really strange. after reading several reviews i went with an xs  but i'm not sure a s would have solved all the fit problems i was having. while everything from the waist down fit perfectly  the arms were cut too tight  the chest was huge and yet i struggled to zip it up. an
0,Very pretty top. however you absolutely need to try it on before ordering. fit well in the chest area but way too big in the sides - i looked pregnant. had to return.
-1,I was really excited to get this dress  i initially ordered a small (i am a size 4) but when i tried it on  it was really tight. the bodice at the top fit strangely-i had to shorten the straps quite a bit  and the dress just looked off. i love retailer and get all of my dresses from there  and the look of the dress on line was beautiful  but just didn't fit right. i did love the lace look  and would love seeing more dresses with this design.
-1,This top is a good concept but the structure of it is not for all body types. i am 5.6 and 135 and wear an xs to a s in retailer tops and i ordered this is a small and it was huge in the chest and tight at my hips...will be returning.
-1,This looks cute on the model but was way too big  loose and sloppy for me. i probably needed a petite size. i ordered a regular xs  but returned it. it is an okay black top  nothing great.
-1,So bummed. i was really hoping this top would work for me. i got the black in regular size 4 and the pink in petite size 4. both hit my breast too high and were too bulky in the mid section. i have a sort of short torso  wear a small 34c  and am have a defined waist. when tops are bulky  it gives me no shape and just looks terrible. i am having the hardest time finding pretty tops that suit my figure. they did not lie flat like on the model but had so much extra fabric they stuck out. the constr
-1,Loved the look of this sweater online. was disappointed when i took it out of the package i was surprised at how stiff and itchy it was. i ordered my usual medium and though at first they shipped the wrong size it was small all over.  it felt cheep definelty not worth the high price. knew it was definitely going back
0,This is a beautiful dress except i expected it to be more flowy. the fabric is much more stuff than i thought it would be.
1,"I've been shopping with retailer over 10 years and this is my first review. i almost didn't order after reading negative reviews from petite ladies. i'm 5' 2"" and these jeans are perfection! they look amazing with a 2-3 inch heel. i don't think they are meant to wear with flats since petite people look ridiculous in flats with boot cut or wide leg anyway. love these!"
0,I was expecting an ivory/white cardigan with some lace along the sides with a more slim fit. i am 138 lbs  36b and normally wear a s or m so i ordered a m. the sweater is at least 1 or 2 sizes too large in my opinion and not at all a slim fit but more of boxy fit.    the lace edges need to be trimmed up due to raw edges and strings hanging from them. also the color is difficult to detect online but i was surprised to see that it is ivory with gray stripes. not unpleasant but not as pictured. as
-1,Why do designers keep making crop tops??!! i can't imagine this would be flattering on anyone  especially someone average height and well endowed on top. i looked like a football player. the pattern and fabric are gorgeous  so if you are like 4' tall and super tiny and can fit xxs this may work? i am between a 6-8 and fit a small and it was huge on me and almost was bigger at the bottom than the top. such a weird cut. there is a cami underneath so if it rides up that will show but that is so 80s
-1,I own many blouses by tiny. the arms on this blouse billow out which was not flattering or thinning on me. the shirt was just blah.
0,Love the design and the gold color  but the seams between knit and lace were a little weird and bunched/weren't smooth. maybe the one i tried on just needed to be ironed or something...
-1,"I have been looking for a nice  white tunic and i should have known when i saw this was one size fits all. maybe because i am petite (5'2"") but there was so much material hanging everywhere that it made me look even shorter and fat. who wants that? so sending it back."
-1,I loved the criss cross part of this tank. however  it looked so frumpy on. the cut was just odd and if you are petite it felt like a tent. i was so bummed because that criss cross was awesome but it just looked so weird on. i returned it. the material felt nice too.
1,This is a beautiful top  however  my top did not match the one in the picture  it's so odd  the stripes are completely different  it's ok  because it's very pretty  but i do like the one pictured better. it's too short on me for leggings and boots  but it's great with skinny jeans. very pretty and soft material.
0,I wanted to love this dress. the colors are heavenly and it looks light and airy. it isn't  it is very heavy  much too heavy for florida heat. the top layer is a beautiful sand color and while the fabric is nice  the heaviness of the top really weighs the whole dress down. i felt like it added ten pounds to my appearance  easily. back it went  boo hoo. if you are between sizes  i would size down  runs a bit big.
1,This skirt fits amazing. i run between a s and m in bottoms and went with the s. there is a little give in the fabric which is always a plus. this will surely become a staple in my wardrobe.
1,"I am 5'3""  118 lbs and fit perfect in size s petite. good material and flatting!"
1,Soft  silky  lined in silky natural fabric  hangs great without being weighty. extremely flattering on my xl short body. i'm petite  but for tunic dresses always order regular sizes  so they go just a hint over my knees--exactly what i need. lovely details: sequins and weighted tassels. highly recommend!
-1,"This is a very lovely looking sweater. unfortunately  it runs incredibly small. i'm only 5'3"" and the size small hit me above my mid-rise jeans. it doesn't fit at all how it's shown on the model. it's also a very delicate fabric. seems like it would snag easily. i was really hoping it would work as i used my birthday discount to purchase it  but i'm sending it back."
1,I finally tried this on now that it went on sale  and it was surprisingly flattereing. love the blue color  and i assume the purple was equally nice. fit is true to size as in i tried on the regular xs and it was great  long but ok for me 
0,"When i saw this  i ordered immediately thinking it was similar to the popular colorblocked stripe sweater from last year. the knit is stretchy and textured and feels like great quality (would wash well)  but it's pretty lightweight. the fit is huge...could easily size down. i'm 5'7"" 128# and found the small to be loose everywhere  including the arms. the length was at my knees  and the stripe fell awkwardly across my chest. no idea what i'd wear this with even if it fit better. sadly  it's going"
-1,This skirt looks/lays exactly like the photo. i bought a size small and i usually wear a size 4. it was maybe a smidge big  but nothing that affected the look of the skirt. the material reminded me of felt/wool mixed together  almost like sunday school felt cut outs (but stiffer) (not a fan).. i was underwhelmed - it looked plain and simple  and the color washed me out. definitely not worth the price (for me anyways). good luck!
0,I'd been wanting the blouse for quite a while but hesitated based on reading reviews. when it went on sale i thought i'd try but it was like a tent on me. the fabric was pretty but just hung without any resemblance to photo. too bad because the color was gorgeous & could have been a favorite of looked like photo.
0,I had high hopes for this jumpsuit for a holiday party but it is a very odd fit. i'm normally a 10-12  preferably a petite. i ordered this in a large and i couldn't begin to zip it up. it also ran extremely short in the crotch area. very pretty print but it's going back!
1,Pros: versatile summer weight t. perfect with jeans. flattering cut. nice color palette. made in the usa. reasons for not giving 5's for overall rating and quality... shirt is a bit short overall (i'm 5'4). fabric is thin and a mixed blend of poly  cotton  and rayon. will have to be careful with washing. better if you can purchase on sale. regular price was steep for a t-shirt.
0,Really wanted to love this top but it was too boxy for me! really pretty deep wine colors and a great plaid  but overall it did not give me any shape and it was returned 
0,I love everything about this sweater except the sizing. i purchased the deep red in xs. the yarn weight is perfect for me (in los angeles)  the length is perfect  the sleeves are bell shaped but not at all a problem for me (they're not so big that they get in my way at all  unlike another reviewer) the collar can be folded in a way that it stands upright for a kind of retro look  which i love. the only problem is that the sweater is way too big. i can handle a wide  swingy style  but with the sl
0,This dress is beautiful. very vibrant and rich looking...however  after wearing it to work the back of the dress was completely stretched out from sitting in my office chair. when i stood up a little bubble remained around my butt. not attractive. i wanted to love it but it's going back.
-1,I was looking for a casual dress for quick errands that was trendy but comfy.  this dress had a lot of potential [i was drawn to the print]  but the material is awful. so thin and scratchy! immediately went back.
0,This is really a lovely jumper and looks quite nice and dressy on. my problem is a short torso  but then again this may be made for short torso loving people! i felt like i was all legs in it. i never asked anyone else's opinion  though  so not sure if its just me and my complex. if you don't have a short torso then you might experience the pulling the others were speaking about because the waist might hit you higher than your usual waist.  overall  i am not sure who this was designed for.. but
1,Im normally an xs and i bought size 2 and it fit great. very slimming and looks great with white capris.
0,"I tried on the grey version in store  and it was significantly longer than pictured. the back came down to just below my knee  which looked awkward with the split sides. i am 5'4"" and this was a regular (not petite) size. however  the overall quality of the fabric was good and it seemed durable."
0,It broke my heart to have to return this dress -- the fabric is simply gorgeous  very high quality  and i love the contrast between the yoke and the rest of the dress. but it was simply not flattering on me. i am 5-4 with a relatively large bust and an overall medium build. the small size fit me perfectly  but the cut just didn't look good on me. i have other tunic dresses that look great on me with tights and boots. so i am not entirely sure why this dress just didn't work for me. it may be tha
-1,I was hoping that this would be a nice neutral layering staple but it simply leaves a lot to be desired. it fits tts  length is fine...the inside is some  but the outside darker material is stiff and cheap (kinda canvas feeling?). the material is super stiff which makes it flare out like like a tent in a super unflattering way. it also is on the thinnish side - it looks in the model shot like it would be a little thicker and warm. this is definitely going back.
0,"This is a nice dress made with high quality fabric. unfortunately i'll need to make a return as it was quite big. i bought this dress in an xs and it was too large all around. i am about 5'3"" and 112 lbs and would have taken the petite  but there were none available. i'm not sure the petite would have even been small enough. the dress was a bit too long for short ladies and definitely too large in the waist and the bust (i'm small on top). it's too bad a this was a cute  and versatile dress that"
0,It's hard enough for women to find clothing that will make them look as beautiful as they feel but add a bigger bust size (i'm a 36dd) and it makes it this much harder. i ordered this top because of how beautiful it looked on the model and the price. when it arrived i was so excited! retailer does such a beautiful job with the way they handle their items! it was wrapped beautiful and no damage. i ordered a size 8 knowing that my chest could be a potential problem. the too itself is gorgeous! i did
1,I bought this sweater in the green and loved it so much i ended up ordering the pink also. it looks great with jeans or with a pencil skirt. the silhouette is flattering and the sleeves  though big  don't get in the way while i'm working. i'm a little worried about the looseness of the knit and the amount of lint it shed at first  so i don't know how long it will look and feel new. also  one of the buttons on the pink one was hanging by a thread when i first pulled it out of the package. at this
1,I wore it belted with a close fitting cami beneath because the sweater is open down both sides. be creative and wear it different ways.
1,This skirt is a keeper. great quality. beautiful color. great fit!
1,Just purchased this in the lilac color in the store in my usual xs size. the cut and shape are very flattering  with the waist sitting lower than my natural waist. in person  the color looks very different than on the website. it is more a lovely neutral taupe to me. one thing is that the snap at the neck is placed about one half inch off in order for the neckline to lay flat. since this jumpsuit is so cute  i decided that this is an easy fix i can do myself.
-1,"I anticipated receiving this skirt as i love a longer pencil skirt and this looks beautiful. i opened it  tried it on  sent it back...it is well made but has too many negatives. first  it is very thick. i ordered size 6 (5'2""  140 lbs.). the size was good  but it is so thick that it adds lots of extra fluff around the waist and abdomen. it is also very stretchy and fits in an unflattering way. finally  and most importantly  it has a back and front vent and both are vented all the way up to the c"
0,I was very excited about this dress but when it came i saw it had too much going on. it either needs the ruffle taken away ( my first choice) or the halter part taken away. in the end i think it needs to go back.
-1,I ordered a large and despite wearing a large in many other items from antrhopologie  this item was too small  especailly across the bust. it was very well-made and the color green is beautiful  but unfortunately  i will not be able to wear it. so disappointed.
1,I have absolutely nothing negative to say about this shirt. it's comfortable  the fit is excellent and flattering  and it can be dressed up or down depending on the occasion. i bought it in the brown and the black and have no regrets.
1,"This is a beautiful dress  just not for me though. since i'm 5'10"" it hit me 2-3"" over my knees. the colors are vibrant- would look good on most!"
0,I was very excited to get this dress in the mail. i wasn't sure about the sizing because there weren't any reviews written yet. i got the m which fit across my chest area and fit fine  but there was just so much fabric below the bust. i love that it's different  but i think you'd have to be a stick figure for this shape to work for you. it does not flatter your body at all.
-1,"When i ordered this online  i should have paid more attention to the picture. the dress comes to the knees of the 5'10"" model. i was swimming in small petite size. i checked the label and wondered whether i received the wrong size. nope  it was ps. either the dress was mislabeled  or this is cut huge. returning. too bad because the shape and color are cute."
0,This cardigan is very cute. but after 1 wash and no dryer the back has a bunch of pulled threads! very bummed with the quality.
0,"I'm a size 28 jeans 5'9 with a bubble bottom. these were falling off of me around the hips. these are warm. i was expecting them to not be sheer since they are fleece lined but when i sat down i was shocked to notice it. it doesn't matter functionality wise because i never felt a ""draft."" they look good and are well made but i will be returning due to the lack of fit."
-1,I loved these pants - super soft and cozy and perfect for winter. i've worn them a handful of times and have washed them maybe twice max and they already have 2 holes! they don't say handwash and my washer/dryer is brand new and pretty gentle on my clothes. maybe i just ended up with a bad pair  but i found the quality to be disappointing :(
-1,I really wanted to like this... it's soft and cozy and a nice shade of blue  but that's where the positives end. i ordered the xs and it was huge. wide  shapeless  and way too long (i'm 105lbs and 5'1). even if it came in petite  i'm not sure it's worth the price  because i can imagine the thin material losing its shape and getting stretched out.
-1,This top is gorgeous and beautifully made. however  the fit leaves a lot to be desired. the other parts of the straps pucker out and do not lay flat on your skin. i tried to make this work but just couldn't  so it's going back.
1,I love the print of this dress; the deep blue really is striking. i agree with the other reviewers that it has no lining and therefore  it's hard to justify the price. i can't seem to part with it yet due to the lovely print and the off the shoulder style is romantic and flattering. still on the fence. . . it would be better as a sale piece.
1,"This is a sweater i love to look at and wear for any occasion. it looks on me almost exactly like the model picture in the online photo. i'm 5'6"". i bought a small and it fits very loose and comfortable. i would suggest 1 size smaller than usual would fit well. i usually wear small for tops and medium dresses. it is great to layer with a brown or rusty copper large cardigan. it has a somewhat southwest blanket look with its colors of soft apricot and soft brown plus 1 turquoise stripe. it dresse"
0,This dress has so much potential- loved the pattern and the neckline. however  only one side of the waist was gathered with a fake sash leaving the other side plain. the gathered side was super flattering while the other side showed any little lump or bump. needless to say  i'm returning it.
1,This top in the remaining blue - green is not the top pictured.  it's like the photos posted in a recent review by inwonderland.  the color is deep and beautiful.  the neck is high  the lace is floral  there's a seam under the bust with a center pleat falling from it.  there's no reason for hesitancy at the sale price.
-1,Colors and patterns of this dress are beautiful and that's where it ends. cheap flimsy polyester and no lining. far too expensive for what it is. on me it bulked out in my chest area and did not look so great. i would say it runs a tad big but in my case ( i have wide shoulders) not big enough to downsize. too bad because i really love the colors and idea of this dress.
-1,"Too much material everywhere. i am 122lbs 5'4"" and i ordered an xs as usual. i was overwhelmed in a blanket of knitted material of muted colors. nice green slip  though. i will return it asap. this is super-ugly."
1,"The quality of this sweater is excellent. it is well work the money. i am 34d 5'4"" and purchased a medium. fits perfectly for a fitted look and hits right at my natural waistline."
1,I went ahead and ordered a size up based on previous reviews  but i should have ordered my own size  as they're a bit loose around the waist. the pants are adorable and the pinstripes very flattering  so i definitely recommend them!
1,"If you think you can pull this off by all means try it. the fabric is excellent quality--thick yet soft  and the floral print is lovely (unlike a lot of the prints this season). i am not exactly short (5'6"") and not wide (34-26-36)  but this made me look like a houseboat. too bad  as it is such an interesting cut. i ordered down since i can sometimes wear an xs  but the bottom was still voluminous."
0,I was hoping to wear this dress for an engagement photoshoot but it fit terribly. i'm 5'0  98 lbs  32a  and have some hips/butt. this dress (ordered xxs petite) hugged my hip/butt region tightly  which made the dress ride up and balloon out around my stomach and back. there was also too much extra room in the chest  so sizing up was out of the question. there is just way too much fabric and it's very stiff with no drape or shape whatsoever. i felt like i was wearing a cardboard box. the sleeves
0,I wanted to love this shirt. i like the style  the material is soft but it was so short on me. perhaps i just have a long torso but it fit everywhere else. i wasn't even able to tuck it in because the sides just were so short.
1,This bra surprised me by how good it looks on. the placement of the lace and cups creates a flattering silhouette.
-1,What a disappointment and for the price  it's outrageous!
1,This blouse is so pretty and well made. it will be a new favorite with dark jeans and boots. it is very boho and a lovely blouse to feel dressed up a bit on a jeans day. loose in a flattering way (it does not look like a maternity top). very happy!
-1,I am always on the hunt for a cute white t-shirt but this one was a miss. it is too boxy (short) and the material is very thin for the price. i gave it two stars because it has nice colors for spring/summer. for reference  i am 5'4 and 115 lbs and i ordered a small. bought it online so i ended up returning it to the store.
0,This is the prettiest little sweater with such nice details. but it will not work well on a person like me with a full bust (38d) even in a larger size than i normally wear. it is also very  very short in the body. i would recommend it for a petite person with a small bust though.
1,"I purchased this dress in blue and paired it with the seychelles forward platform wedges in cognac. the fit is amazing  the length is great (i'm 5'5"" and it hits me a couple inches above the knee)  and it is a great spring staple. my only issue with this dress is that is wrinkles so easily. easily fixed with a quick steam or low iron."
0,This jacket is cozy  warm  and very cute  but after the 1st washing (according to the manufacturer's instructions) it began to pill and has worsened each time.
0,This shirt is really cute and runs large. i am a true s and this shirt came as big as what i would call an l.    i get that its a boyfriend t-shirt feel but it was still surprising. if you're an s i suggest xxs and so forth.    the color is yellow but not as yellow as the picture shows.
-1,"This top is crazy in the front and just way-off when it comes to a cross-over drape. the top did not lay flat and the drape over has one snap which seemed to ""bloop"" open constantly. the bottom in the front is a strange combination of layers that i couldn't get to look good.  i'm busty  but this isn't the reason this blouse is just a disaster of a fit on me. the blouse fits tts and everything was covered  so it's not like it was too small and tugged. that's not the case. this blouse just didn't"
-1,I love maeve and was so excited for this top which looked like an update from a last season favorite. unfortunately the fabric was stiff  it was tight in the chest and went straight down from there. returned.
-1,I was debating getting a large in this top but went for the medium  boy is it huge  the jersey fabric is quite thick which makes the sleeves bulky and uncomfortable  even the small would be giant!   for reference i normally wear a size 8/10 my chest is 34 e and this was just so so huge  it hung so badly of my chest that it looked frumpy and made me look bigger than i am.  the colours are true and nice and vibrant... definitely size down with this one
-1,"I was so excited to get this top... and while it is soooo amazingly soft  i still could not keep it. i must admit that i am only 5'2""  so i do think this had quite a bit to do with my dislike of this... but i felt like a matador  which is definitely not what i was going for... maybe if your tall and lean  this would work.  but for me  no way."
-1,Comments. the detail is lovely - especially the dragonflies on the sleeve. and the quality is there with the lining. trouble is this is thick fabric cut in a box shape. imo  you have to be very skinny to pull this off and not look like a tank. i looked at the model (after purchasing) and notice that she has it open and swept back a bit bc if it is not  it is terribly unflattering.
0,I was so excited to receive this top but was immediately disappointed! it is much thinner than it seems & it almost feels like a cheap top. it's also see-through but i'm not bothered by that. it has a very boxy cut which i like with slimmer bottoms. but overall  i didn't care for this top & expected it to be more structured & stiff rather than flimsy & thin. it's going back...
1,Saw this hanging in the store. it is cute front and back.  it is flattering as well. i plan to wear under a jacket for work and without a jacket at night.  looks amazing with a denim jacket
0,I'm a pretty solid 10/12 in this brand. i went with the 12 since some thought the top to run small...and i agree. while i can wear it and think it will actually stretch out with wear  it's tight in the shoulders and chest. for the record  those are 2 areas i never have problems with. i'm a 36b and it was flattening my chest. it was also quite short on me. i have a short torso and it was barely hitting below my belly button. the shirt felt more like a size 8 than 12.
-1,I liked the colors of this dress and the material was fine  but i could not tell from the pictures that the seams at the waist are atypical and frankly unflattering. they are scalloped at the hips  so it looks horrible if you have any hips at all.
-1,These run small (i am 110 and got a size 4)  they were a tad tight on top. the waist fit but felt a little too snug  short from waist to crotch and then bloomed out in a nice but stiff ish material. they are a dark blue animal print. i felt like bozo the clown goes to the jungle. they looked so silly i had to laugh. even with the 20% off  these are going back. not even comfortable to lounge around the house in never mind being seen by anyone in person!
0,I couldn't get this to work for me. tried a variety of sizes and just couldn't get it to flow right. didn't purchase.
-1,I was so excited to buy it online  but it come in a small plastic bag  and lot of pieces are missing on the one i got  so i had to return it
-1,The dress is really frumpy standing up. something about the bottom tier of lace just turns it into a frumpy maw-maw nightgown. the lace is really pretty  though
1,I like this so much that i ordered it in both colors. it is soft can be worn both ways  and i like the crisscross detail. very comfortable  not formfitting.   i usually order a medium or a large and in this one sized down to a small.
0,I got the pink version. it is a pretty color  but the metallic border is painted  not a metallic yarn. the weave is wide and it looks like it would snag easy. it looks cheap to me--not what i expect from retailer. am returning.
1,This tank is well made and the top part is doubled (partially) so you can get away without wearing a bra (if you wish). i'm 5'1 and tried on the standard xs in store because xxs was not available. it was a little bit longer on me than on the model pictured. the pin-tucked area fit well  not too tight or loose and the bottom part was flowy which i don't mind. i expect this top to shrink in the wash a tad which would make it perfect for me. i opted for the white vs. the black because i love the pi
1,This top was very pretty when i got it  but i was hoping it would be a bit longer. the v neck design was nice  and the fabric very soft. i liked that a simple t shirt was so feminine.
1,Being six feet tall  i'm always combing reviews for the opinions of other tall women  and i'm glad i did on this one! with the off the shoulder look  you can sometimes gain extra length  and it's true in this case. i stayed tts because of length issues  and while it is billowy  it's not horribly so. i would think  however  if you're between sizes  or not worried about height  i'd go with the smaller option. adorable  comfy  casual while being dressy enough for a night out!
-1,I didn't realize that there were sequins on the design. they kept poking my shoulders and made the top very uncomfortable. the white material was also not very flattering on me. it went back.
1,It is one of my favorites from retailer. i received so many compliments while wearing it! i usually wear a 6 but i sized down to a 4 and still had plenty of room.
0,...the print is so sharking  and i love the way it looks on the model -- but i'm a more curvy figure  and the boxy-ish cut plus rather stuff fabric in front is incredibly unflattering. ordinarily i love everything made by maeve  but this one sadly must be returned... on a thinner/straighter-shaped person i expect it would be great.
-1,I was extremely disappointed with the quality of this product. as soon as i put this tunic  the right tie loop detached from the garment. i could return it but the point of shopping online was to avoid the hassle of going to the store. the price of the item does not justify the low quality of the final product.
0,I personally didn't like it enough to purchase but it is a well made top. in the photos i am wearing a medium and for reference my measurements are 38-30-40.
0,Looks nice and i did like the button detail on the collar. colors are nove and the feel is soft. i would probably have to get a petite smaller size.
1,These give an amazing slimming effect and i love the dark wash and fit on the waist. only negative is that being 5'4 and a size 30 the length of the pants is a few inches too long for me. i still love them but will have to wear heels with them always.
0,Loved this top on model. even happier when it went on sale. sort of boxy. but still excited  then within one day there was hole already in the thin tee fabric! disappointed. my other tees i purchased are fine.
-1,This is a beautiful dress. however  it looked awful on me. i ordered the medium and it was huge. also  i looked 7 months pregnant. not a good style for the short person.
